#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321B21C9E
#Date Time: 2024-03-03 18:10:57.504
#Start: 10 Hz
#Stop: 20000 Hz
#Steps: 10001
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 32 
#Channel: Channel 1
#Range: 5.55361 V
#Offset: -0.000184537 V
#Relative: no
#Channel: Channel 2
#Range: 5.63147 V
#Offset: -0.000217631 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 1 Magnitude THD+N (dB),Channel 2 Magnitude (dB),Channel 2 Magnitude THD+N (dB),Channel 2 Phase (deg)
11.28460539111526,-0.1305283725672939,-60.84795121806874,-0.1939696010627965,-59.54935315124139,20.61077788785772
11.29318597019661,-0.1304295609910754,-59.69683455665404,-0.1935748000897237,-58.63582963232163,20.58914381658098
11.30177307377172,-0.1302834038511816,-61.0391532241032,-0.1930720797388104,-59.7042073686964,20.5679069373748
11.31036670680166,-0.130302909453473,-59.08244756940165,-0.1930929116037697,-58.0731386618406,20.54666215759902
11.31896687425131,-0.1303266908874449,-60.8104716139748,-0.1925704863959325,-59.5588716831022,20.52471868841154
11.32757358108929,-0.1305004425972665,-59.34087375412369,-0.1920106985411455,-58.28217780217427,20.50219984360341
11.33618683228804,-0.1302838425313856,-60.80670789748674,-0.1917329690569134,-59.66491885365453,20.48110489569828
11.34480663282373,-0.1304334824842274,-60.9492959979106,-0.1913705642944611,-59.54701832820531,20.45915059301122
11.35343298767635,-0.1303184937725139,-60.87009820544349,-0.1907973017460079,-59.53401118811102,20.43823737486517
11.36206590182968,-0.1302997141877684,-61.16845029083633,-0.1904177191890182,-59.74191050068789,20.41576939254736
11.37070538027124,-0.1303698993749129,-61.03583764493557,-0.1902389088843032,-59.90403343492414,20.3949465223309
11.37935142799242,-0.1305108686220748,-60.97592855425604,-0.1898420262928823,-59.63648012924891,20.37077617373559
11.38800404998833,-0.130239374727728,-61.03198157138033,-0.189491819913177,-59.62403461600835,20.34884717726925
11.39666325125793,-0.130462307461095,-58.24916512662713,-0.1892453289688995,-58.1072324116052,20.32734605116215
11.40532903680395,-0.1302433713871403,-61.00682881717577,-0.188745972278598,-59.61102573670843,20.30541497989795
11.41400141163296,-0.1305515944957517,-60.98761632509108,-0.1880985401122312,-59.73311914932953,20.28514316181873
11.42268038075528,-0.1302780445864652,-60.31880076359403,-0.1880927649538078,-59.135250530781,20.26167154874975
11.43136594918511,-0.1303422243521875,-60.91164487348614,-0.1874363737410195,-59.5972378463188,20.24108653713836
11.4400581219404,-0.1303673947344758,-58.91073381771698,-0.1869723287772195,-57.95145914539604,20.21988171206301
11.44875690404295,-0.1301515642938703,-60.90308595027642,-0.1869214404816117,-59.75167460493176,20.19789944988936
11.45746230051837,-0.1301636976894308,-59.30343850158281,-0.186654776516572,-58.2925045985216,20.17550605236261
11.46617431639608,-0.1301837590143858,-61.17365169513542,-0.1861025718897881,-59.71918577843911,20.15491483881027
11.47489295670936,-0.1304431804309976,-60.99877015492211,-0.1870341542039987,-59.80170487977542,20.13316419016209
11.48361822649528,-0.1300647218678886,-58.715561576208,-0.1887198076314023,-53.77566557668311,20.10686977845494
11.49235013079475,-0.1303997801859084,-61.00466121871756,-0.1843655706242929,-59.69064175748566,20.08738847307518
11.50108867465251,-0.1304538605831082,-60.89177754893326,-0.1843192003267585,-59.67508857139786,20.06578899059432
11.50983386311717,-0.1308403062919513,-60.92374218722193,-0.183877505068157,-59.69170134498827,20.04496094764733
11.51858570124111,-0.1310219124018618,-59.58535634038433,-0.1838399575794899,-58.65179449209747,20.02126681054706
11.52734419408063,-0.1310760123598903,-60.84329711587509,-0.1829356496521596,-59.62708660099673,19.99910936325519
11.53610934669581,-0.1308855767028705,-61.14382826542339,-0.182870976532762,-59.80725729158316,19.97723108347623
11.54488116415062,-0.1309609186533834,-59.14403041461348,-0.1823657304625751,-58.2190225821937,19.95652580343233
11.55365965151287,-0.1307471896300204,-61.12835704311087,-0.1821595357147987,-59.77596955384832,19.93466986046764
11.56244481385419,-0.1310031312701783,-60.99617080697037,-0.181979629030207,-59.60972345274192,19.91359936093004
11.57123665625014,-0.1309330016903206,-60.99799983800177,-0.1813313173146714,-59.59564058685186,19.89098873714003
11.58003518378005,-0.1307118865715862,-60.82820195154368,-0.1806778058679047,-59.5773582943421,19.87092018431636
11.58884040152719,-0.1310818717404977,-59.03737683067531,-0.1807764329201716,-58.01622344524069,19.8469235545283
11.59765231457863,-0.130969445406657,-58.44710047354858,-0.1799122772923463,-57.42954527082753,19.82702638218844
11.60647092802538,-0.1308148968931727,-61.00326988263782,-0.1797992024436801,-59.83657062462442,19.80308479619073
11.61529624696226,-0.130827338990794,-61.06317412209806,-0.1792000194025123,-59.87992585681653,19.78182323430866
11.62412827648798,-0.1309562395889236,-60.97396076819975,-0.178950959657349,-59.89506778512029,19.75878807296253
11.63296702170512,-0.1311028339232121,-60.89381405180926,-0.1786136078718179,-59.58003219968173,19.73689351934279
11.64181248772018,-0.1309300374401624,-61.00147140697995,-0.1785263756109744,-59.61905369687301,19.71419173180341
11.65066467964351,-0.1309034439707454,-58.90237694927636,-0.1780416264309969,-57.81843864603108,19.69297204987657
11.65952360258933,-0.1308075203456998,-58.3272929875844,-0.1780602296575465,-57.57955467939792,19.67169731958172
11.6683892616758,-0.1308997433490905,-60.71459999879711,-0.1775704675588272,-59.40846410553371,19.64842717862327
11.67726166202491,-0.1311419347235997,-60.76532279592343,-0.1771324970242987,-59.67118875558306,19.62501124388294
11.68614080876261,-0.1309902492638893,-60.92246867376949,-0.1770219597076463,-59.61526483594757,19.60327756409936
11.69502670701868,-0.1311007123664379,-60.23044606140846,-0.1765103341593043,-59.0589745792326,19.58312265149587
11.70391936192687,-0.1308564044955971,-61.05723281696109,-0.1764849970228501,-59.76732772900891,19.56084742133731
11.71281877862475,-0.1312415538439719,-60.97680757819865,-0.1758794407530811,-59.73413213235568,19.54073068812106
11.72172496225388,-0.1309854660735249,-59.70697942976595,-0.1752543178887785,-58.69835030358254,19.51871198442161
11.73063791795968,-0.1310779383683161,-58.58271620477038,-0.175347839983151,-57.59139300343299,19.49712827283409
11.7395576508915,-0.1311348423827168,-59.79493226621392,-0.1753138697764433,-58.94341459100349,19.47614521978535
11.7484841662026,-0.1310438635042805,-58.55992100105568,-0.1749406544315127,-57.84410010365926,19.4559085477407
11.75741746905016,-0.1309957782160899,-60.95792999337143,-0.174599421540559,-59.79806534751158,19.43366273353695
11.76635756459529,-0.1308628609559795,-60.76433090336324,-0.1743746378737089,-59.60197862474374,19.41229675186631
11.775304458003,-0.1311391391964205,-61.05103166452501,-0.1736778795539313,-59.66880964463171,19.39056458204128
11.78425815444227,-0.1309889200431211,-58.48836452388943,-0.1735842825708944,-57.77565347359847,19.36899239120451
11.79321865908596,-0.1309375170296289,-60.69941940114865,-0.1734991734223741,-59.47518486128569,19.34718618388547
11.8021859771109,-0.1309713456505005,-58.25365274434871,-0.1730004520778736,-57.33846029176875,19.32554828720718
11.81116011369781,-0.1309757284137673,-60.19329748075013,-0.1729132617167946,-58.92784370237398,19.30198225693655
11.82014107403143,-0.1306355727503607,-58.37098545985774,-0.1728416727010708,-57.37619168473821,19.28155642606771
11.82912886330036,-0.1310113413073453,-60.98359158128582,-0.172261983695106,-59.81696339611528,19.25967618248774
11.83812348669721,-0.1310136041632199,-59.80438217398999,-0.1722580229218086,-58.78616285307466,19.2371085795055
11.84712494941848,-0.1307364415942057,-61.01401745013261,-0.1718212662337307,-59.77698432947947,19.21544273260886
11.85613325666467,-0.1310665265485625,-61.11932115515579,-0.1712459586815306,-59.86190592562122,19.19394381138294
11.86514841364019,-0.1308495212703283,-60.84380078986563,-0.1709505993245898,-59.69032672275112,19.1724661345236
11.87417042555346,-0.1309316006151168,-60.96318362008581,-0.1704966350489666,-59.92031801859672,19.15132524741462
11.88319929761684,-0.1311482715893791,-59.37177269477203,-0.1697885867887136,-58.54824529895329,19.1290150988541
11.8922350350466,-0.1313612161528181,-60.13229265707773,-0.1694799047044972,-59.01826375073979,19.1066935126826
11.90127764306306,-0.1311725354375912,-60.95253847397088,-0.1695933926718404,-59.76992870422497,19.08592674990766
11.91032712689045,-0.1311895670631242,-58.05211102436633,-0.1689890715343719,-57.45877896213045,19.06408266082695
11.91938349175701,-0.1311023166407917,-61.07083040580343,-0.1690297122180129,-59.59112139818139,19.04144442698997
11.92844674289492,-0.1309427883901366,-59.26316103377818,-0.1689638167102677,-58.28188314408453,19.02114317257333
11.93751688554038,-0.1309133416031464,-60.82728367581658,-0.1684999060538873,-59.78868325716107,18.99950702678467
11.94659392493353,-0.1309324369511664,-60.63961303336532,-0.1681153293909217,-59.4679236812663,18.97833958836202
11.95567786631853,-0.1307763834326852,-59.8343482880106,-0.1679633927356625,-58.8894572933476,18.95566329100008
11.96476871494348,-0.1310493115693145,-60.29973834602882,-0.1674473623594688,-59.23849118452174,18.93347453199331
11.97386647606055,-0.130833613159249,-60.95886401501546,-0.1668101449291043,-59.96388566906931,18.91284341716886
11.98297115492582,-0.1310299742883603,-58.56105148793009,-0.1662322658483836,-57.76457024504383,18.89171138005184
11.99208275679941,-0.1311558427781375,-59.99110151003079,-0.1652948012004276,-58.89348045263417,18.86852404921406
12.00120128694543,-0.1311413133608251,-60.9476331067473,-0.1648686041034249,-59.81688638705844,18.84765502275317
